"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P784S1A3","LLAVEHOG","FEX_C"
6013171,2,1,2,4,"60131711",334.105265614792
6013209,1,1,1,3,"60132091",276.622506013904
6013216,1,1,1,2,"60132161",165.210217320075
6013230,1,1,1,3,"60132301",1645.07225396696
6013230,2,1,2,4,"60132301",1645.07225396696
6013231,1,1,1,3,"60132311",311.088454484029
6013233,1,1,1,2,"60132331",139.801544858147
6013236,1,1,1,4,"60132361",391.513188688758
6013258,1,1,1,3,"60132581",1099.15014284422
6013264,1,1,1,3,"60132641",319.554123462858
6013268,1,1,1,4,"60132681",736.923209816419
6013268,2,1,2,5,"60132681",736.923209816419
6013268,3,1,3,6,"60132681",736.923209816419
6013268,4,1,4,7,"60132681",736.923209816419
6013269,1,1,1,2,"60132691",391.513188688758
6013269,2,1,2,3,"60132691",391.513188688758
6013269,1,2,1,3,"60132692",391.513188688758
6013269,2,2,2,5,"60132692",391.513188688758
6013271,1,1,1,4,"60132711",336.700714922526
6013274,1,1,1,4,"60132741",470.002136767128
6013277,1,1,1,2,"60132771",413.676750329158
6013279,1,1,1,4,"60132791",861.754287459612
6013282,1,1,1,3,"60132821",353.786493447918
6013286,1,1,1,4,"60132861",854.990066968388
6013287,1,1,1,2,"60132871",233.079624642057
6013287,2,1,2,3,"60132871",233.079624642057
6013296,1,1,1,3,"60132961",263.228737024888
6013297,1,1,1,2,"60132971",264.307157917911
6013297,2,1,2,4,"60132971",264.307157917911
6013301,1,1,1,3,"60133011",937.112202100111
6013301,2,1,2,4,"60133011",937.112202100111
6013301,3,1,3,5,"60133011",937.112202100111
6013306,1,1,1,2,"60133061",1383.42592868996
6013309,1,1,1,3,"60133091",1291.60103191816
6013312,1,1,1,3,"60133121",2110.51376858183
6013312,2,1,2,4,"60133121",2110.51376858183
6013315,1,1,1,4,"60133151",917.138622295293
6013323,1,1,1,7,"60133231",1835.54757582292
6013323,2,1,2,8,"60133231",1835.54757582292
6013324,1,1,1,3,"60133241",1219.40905359693
6013326,1,1,1,3,"60133261",287.71263906511
6013327,1,1,1,3,"60133271",345.32863992715
6013329,1,1,1,3,"60133291",299.030427523574
6013330,1,1,1,4,"60133301",740.153922622967
6013332,1,1,1,5,"60133321",1236.46657222422
6013334,1,1,1,3,"60133341",338.487870925182
6013335,1,1,1,2,"60133351",285.423412251091
6013335,2,1,2,3,"60133351",285.423412251091
6013336,1,1,1,3,"60133361",1154.75469919728
6013336,2,1,2,4,"60133361",1154.75469919728
6013339,1,1,1,3,"60133391",509.631338726873
6013339,2,1,2,4,"60133391",509.631338726873
6013343,1,1,1,2,"60133431",240.536921107579
6013343,2,1,2,3,"60133431",240.536921107579
6013345,1,1,1,3,"60133451",726.262284370243
6013347,1,1,1,4,"60133471",240.536921107579
6013352,1,1,1,4,"60133521",509.631338726873
6013356,1,1,1,3,"60133561",1491.77118299044
6013356,2,1,2,4,"60133561",1491.77118299044
6013373,1,1,1,2,"60133731",151.589201173023
6013446,1,1,1,4,"60134461",457.317363410778
6013446,2,1,2,5,"60134461",457.317363410778
6013447,1,1,1,2,"60134471",449.701162902162
6013451,1,1,1,4,"60134511",466.149461729216
6013486,1,1,1,3,"60134861",1110.64709136164
6013494,1,1,1,4,"60134941",467.874047126239
6013494,2,1,2,5,"60134941",467.874047126239
6013498,1,1,1,3,"60134981",648.455944218083
6013500,1,1,1,2,"60135001",688.499762027662
6013505,1,1,1,3,"60135051",442.112127200775
6013510,1,1,1,3,"60135101",903.768077109077
6013512,1,1,1,3,"60135121",713.109786431486
6013522,1,1,1,3,"60135221",540.660681547219
6013522,2,1,2,4,"60135221",540.660681547219
6013524,1,1,1,3,"60135241",903.768077109077
6013535,1,1,1,7,"60135351",5196.24744885693
6013537,1,1,1,2,"60135371",3407.96640111834
6013537,2,1,2,3,"60135371",3407.96640111834
6013552,1,1,1,2,"60135521",1021.36107261795
6013552,2,1,2,3,"60135521",1021.36107261795
6013552,3,1,3,4,"60135521",1021.36107261795
6013552,4,1,4,5,"60135521",1021.36107261795
6013554,1,1,1,3,"60135541",815.9615671917
6013554,2,1,2,4,"60135541",815.9615671917
6013557,3,1,3,6,"60135571",659.777437180356
6013557,1,1,1,3,"60135571",659.777437180356
6013557,2,1,2,4,"60135571",659.777437180356
6013558,1,1,1,3,"60135581",2698.45341899923
6013562,1,1,1,3,"60135621",2431.64173065188
6013562,2,1,2,4,"60135621",2431.64173065188
6013562,3,1,3,5,"60135621",2431.64173065188
6013563,1,1,1,4,"60135631",3438.33872324332
6013563,2,1,2,5,"60135631",3438.33872324332
6013563,3,1,3,6,"60135631",3438.33872324332
6013565,1,1,1,3,"60135651",726.506689730562
6013566,1,1,1,2,"60135661",711.633961865888
6013566,2,1,2,3,"60135661",711.633961865888
6013566,3,1,3,4,"60135661",711.633961865888
6013566,4,1,4,5,"60135661",711.633961865888
6013567,1,1,1,3,"60135671",784.291897461713
6013568,1,1,1,3,"60135681",3190.47278655489
6013570,1,1,1,3,"60135701",2420.78740756835
6013571,1,1,1,4,"60135711",2588.86244248553
6013575,1,1,1,2,"60135751",405.825005873108
6013576,1,1,1,6,"60135761",270.563312043894
6013577,1,1,1,2,"60135771",462.615052930783
6013577,2,1,2,3,"60135771",462.615052930783
6013577,3,1,3,4,"60135771",462.615052930783
6013578,1,1,1,4,"60135781",262.756727023771
6013578,2,1,2,5,"60135781",262.756727023771
6013579,1,1,1,3,"60135791",436.407145231369
6013579,2,1,2,4,"60135791",436.407145231369
6013580,1,1,1,3,"60135801",473.230372180144
6013586,1,1,1,3,"60135861",553.484211182503
6013586,2,1,2,4,"60135861",553.484211182503
6013589,1,1,1,3,"60135891",496.275179266608
6013589,2,1,2,4,"60135891",496.275179266608
6013591,1,1,1,4,"60135911",397.6264370916
6013591,2,1,2,5,"60135911",397.6264370916
6013591,3,1,3,6,"60135911",397.6264370916
6013592,1,1,1,3,"60135921",379.617098173694
6013594,1,1,1,3,"60135941",395.98942161172
6013594,2,1,2,4,"60135941",395.98942161172
6013596,1,1,1,4,"60135961",335.126305547754
6013597,1,1,1,2,"60135971",252.320312338281
6013597,2,1,2,3,"60135971",252.320312338281
6013599,1,1,1,2,"60135991",318.704261591684
6013605,1,1,1,3,"60136051",2528.74017323421
6013606,1,1,1,3,"60136061",2072.55265518319
6013607,1,1,1,4,"60136071",8068.52396072419
6013611,1,1,1,3,"60136111",4233.63054715873
6013611,2,1,2,4,"60136111",4233.63054715873
6013611,3,1,3,5,"60136111",4233.63054715873
6013613,2,1,2,3,"60136131",2427.0448541817
6013613,1,1,1,2,"60136131",2427.0448541817
6013617,1,1,1,2,"60136171",765.081329441537
6013619,1,1,1,3,"60136191",606.908368571216
6013622,1,1,1,2,"60136221",225.713648915703
6013627,1,1,1,3,"60136271",753.137479243703
6013627,2,1,2,4,"60136271",753.137479243703
6013629,1,1,1,3,"60136291",566.023726723197
6013629,2,1,2,4,"60136291",566.023726723197
6013629,3,1,3,5,"60136291",566.023726723197
6013629,4,1,4,6,"60136291",566.023726723197
6013630,1,1,1,7,"60136301",457.508345640313
6013632,1,1,1,4,"60136321",356.706292526288
6013633,1,1,1,3,"60136331",273.706757225362
6013633,2,1,2,4,"60136331",273.706757225362
6013634,1,1,1,3,"60136341",369.933635132201
6013640,1,1,1,3,"60136401",361.091031516003
6013640,2,1,2,4,"60136401",361.091031516003
6013642,1,1,1,2,"60136421",337.645761335285
6013643,1,1,1,3,"60136431",448.305728728729
6013645,1,1,1,3,"60136451",423.346128444219
6013645,2,1,2,4,"60136451",423.346128444219
6013645,3,1,3,5,"60136451",423.346128444219
6013646,1,1,1,3,"60136461",358.978417017008
6013650,1,1,1,3,"60136501",386.510894704942
6013651,1,1,1,2,"60136511",409.366607810088
6013660,1,1,1,3,"60136601",2993.95155112047
6013660,2,1,2,4,"60136601",2993.95155112047
6013666,1,1,1,4,"60136661",617.699466502011
6013667,1,1,1,5,"60136671",442.419079452903
6013671,1,1,1,3,"60136711",646.130007202912
6013671,2,1,2,6,"60136711",646.130007202912
6013671,3,1,3,7,"60136711",646.130007202912
6013671,4,1,4,8,"60136711",646.130007202912
6013672,2,1,2,4,"60136721",675.601956898116
6013672,1,1,1,3,"60136721",675.601956898116
6013673,1,1,1,4,"60136731",590.778749630982
6013680,1,1,1,4,"60136801",417.771363391296
6013700,1,1,1,4,"60137001",563.060319414332
6013700,2,1,2,5,"60137001",563.060319414332
6013705,1,1,1,3,"60137051",728.942487429322
6013705,2,1,2,4,"60137051",728.942487429322
6013705,3,1,3,5,"60137051",728.942487429322
6013705,4,1,4,6,"60137051",728.942487429322
6013707,1,1,1,3,"60137071",1823.04395029229
6013709,2,1,2,4,"60137091",1953.97890869843
6013709,3,1,3,5,"60137091",1953.97890869843
6013709,1,1,1,3,"60137091",1953.97890869843
6013711,1,1,1,3,"60137111",1758.65261853913
6013714,1,1,1,4,"60137141",2519.04081529332
6013714,2,1,2,5,"60137141",2519.04081529332
6013717,1,1,1,3,"60137171",958.136137703557
6013717,2,1,2,6,"60137171",958.136137703557
6013717,3,1,3,8,"60137171",958.136137703557
6013718,1,1,1,2,"60137181",424.28353593361
6013719,1,1,1,4,"60137191",2040.88558456555
6013719,2,1,2,5,"60137191",2040.88558456555
6013721,1,1,1,3,"60137211",638.19922488419
6013721,2,1,2,4,"60137211",638.19922488419
6013721,3,1,3,5,"60137211",638.19922488419
6013721,4,1,4,6,"60137211",638.19922488419
6013725,1,1,1,4,"60137251",2041.37225807386
6013725,2,1,2,5,"60137251",2041.37225807386
6013725,3,1,3,6,"60137251",2041.37225807386
6013728,1,1,1,5,"60137281",790.107694932996
6013728,2,1,2,6,"60137281",790.107694932996
6013729,1,1,1,4,"60137291",525.302162044244
6013731,1,1,1,4,"60137311",850.574673845192
6013731,2,1,2,5,"60137311",850.574673845192
6013731,3,1,3,6,"60137311",850.574673845192
6013736,1,1,1,3,"60137361",38.1373378755799
6013736,2,1,2,4,"60137361",38.1373378755799
6013751,1,1,1,3,"60137511",42.3166196312663
6013819,1,1,1,3,"60138191",5006.53073639279
6013819,2,1,2,4,"60138191",5006.53073639279
6013819,3,1,3,5,"60138191",5006.53073639279
6013849,1,1,1,3,"60138491",1492.64860303359
6013853,1,1,1,3,"60138531",366.578772459432
6013853,2,1,2,4,"60138531",366.578772459432
6013862,1,1,1,3,"60138621",466.262605889813
6013862,2,1,2,4,"60138621",466.262605889813
6013867,1,1,1,3,"60138671",446.60932122154
6013879,1,1,1,3,"60138791",76.9594661706737
6013882,1,1,1,3,"60138821",2090.7947663348
6013888,1,1,1,5,"60138881",1288.50396177748
6013888,2,1,2,6,"60138881",1288.50396177748
6013888,3,1,3,8,"60138881",1288.50396177748
6013960,2,1,2,7,"60139601",347.481381691639
6013960,3,1,3,8,"60139601",347.481381691639
6013960,1,1,1,5,"60139601",347.481381691639
6013963,1,1,1,2,"60139631",527.899074953194
6013963,2,1,2,3,"60139631",527.899074953194
6013963,3,1,3,4,"60139631",527.899074953194
6013969,1,1,1,4,"60139691",287.165308171668
6013970,1,1,1,4,"60139701",228.581784924281
6013975,1,1,1,5,"60139751",893.282514166898
6013977,1,1,1,3,"60139771",587.801273961891
6013977,2,1,2,4,"60139771",587.801273961891
6013978,1,1,1,2,"60139781",158.140330053552
6013979,1,1,1,2,"60139791",326.030700044513
6013983,1,1,1,3,"60139831",228.581784924281
6013985,1,1,1,3,"60139851",425.21438193558
6013985,2,1,2,4,"60139851",425.21438193558
6013990,1,1,1,3,"60139901",871.570541543977
6013991,1,1,1,3,"60139911",520.808395371244
6013993,1,1,1,2,"60139931",228.581784924281
6013993,2,1,2,3,"60139931",228.581784924281
6013993,3,1,3,4,"60139931",228.581784924281
6014001,1,1,1,2,"60140011",1744.56419052919
6014002,1,1,1,3,"60140021",1217.65525112685
6014002,2,1,2,4,"60140021",1217.65525112685
6014003,1,1,1,4,"60140031",271.008576297026
6014006,1,1,1,4,"60140061",637.863003491674
6014011,1,1,1,3,"60140111",410.737600890672
6014011,2,1,2,4,"60140111",410.737600890672
6014012,1,1,1,3,"60140121",339.359919255581
6014012,2,1,2,4,"60140121",339.359919255581
6014013,1,1,1,3,"60140131",303.489989509816
6014013,2,1,2,4,"60140131",303.489989509816
6014013,3,1,3,5,"60140131",303.489989509816
6014015,1,1,1,2,"60140151",298.389332225856
6014015,2,1,2,3,"60140151",298.389332225856
6014016,1,1,1,3,"60140161",641.230230015117
6014017,1,1,1,4,"60140171",863.081913078647
6014018,1,1,1,3,"60140181",688.812076148384
6014018,2,1,2,4,"60140181",688.812076148384
6014019,1,1,1,4,"60140191",493.820867513966
6014019,2,1,2,5,"60140191",493.820867513966
6014019,3,1,3,6,"60140191",493.820867513966
6014030,1,1,1,3,"60140301",1098.38396144604
6014030,2,1,2,5,"60140301",1098.38396144604
6014057,1,1,1,2,"60140571",355.801100853929
6014057,2,1,2,3,"60140571",355.801100853929
6014057,3,1,3,4,"60140571",355.801100853929
6014059,1,1,1,4,"60140591",826.670789599062
6014139,1,1,1,4,"60141391",301.370780950245
6014140,1,1,1,3,"60141401",771.873444371587
6014141,1,1,1,3,"60141411",91.8262805690013
6014143,1,1,1,2,"60141431",89.5705631052251
6014143,2,1,2,3,"60141431",89.5705631052251
6014143,3,1,3,4,"60141431",89.5705631052251
6014148,1,1,1,2,"60141481",100.669900070484
6014149,1,1,1,3,"60141491",102.682120752521
6014149,2,1,2,4,"60141491",102.682120752521
6014149,3,1,3,3,"60141491",102.682120752521
6014151,1,1,1,3,"60141511",91.5827837872615
6014151,2,1,2,4,"60141511",91.5827837872615
6014151,3,1,3,5,"60141511",91.5827837872615
6014152,1,1,1,2,"60141521",91.8262805690013
6014158,1,1,1,3,"60141581",935.139129788511
6014158,2,1,2,4,"60141581",935.139129788511
6014159,1,1,1,3,"60141591",822.675616422988
6014193,1,1,1,4,"60141931",5222.3653799368
6014197,1,1,1,4,"60141971",5114.4480581648
6014197,2,1,2,5,"60141971",5114.4480581648
6014200,1,1,1,4,"60142001",5101.38909262486
6014200,2,1,2,5,"60142001",5101.38909262486
6014200,3,1,3,6,"60142001",5101.38909262486
6014200,4,1,4,7,"60142001",5101.38909262486
6014212,1,1,1,3,"60142121",870.618762283368
6014212,2,1,2,4,"60142121",870.618762283368
6014213,1,1,1,4,"60142131",525.415273253113
6014213,2,1,2,5,"60142131",525.415273253113
6014214,1,1,1,5,"60142141",832.186098314178
6014223,1,1,1,3,"60142231",423.531813839784
6014223,2,1,2,4,"60142231",423.531813839784
6014223,3,1,3,5,"60142231",423.531813839784
6014224,1,1,1,3,"60142241",342.594274482485
6014224,2,1,2,4,"60142241",342.594274482485
6014224,3,1,3,5,"60142241",342.594274482485
6014225,1,1,1,3,"60142251",386.510894704942
6014229,1,1,1,2,"60142291",337.645761335285
6014231,1,2,1,2,"60142312",366.055236756428
6014232,1,1,1,3,"60142321",391.660785340931
6014241,1,1,1,3,"60142411",326.254717777889
6014241,2,1,2,4,"60142411",326.254717777889
6014252,1,1,1,3,"60142521",1903.78903094559
6014252,2,1,2,4,"60142521",1903.78903094559
6014257,1,1,1,2,"60142571",465.343527110813
6014261,2,1,2,4,"60142611",1903.78903094559
6014261,1,1,1,3,"60142611",1903.78903094559
6014263,1,1,1,4,"60142631",1697.04185844024
6014263,2,1,2,5,"60142631",1697.04185844024
6014264,1,1,1,3,"60142641",716.02472709575
6014307,1,1,1,4,"60143071",1965.1785935516
6014307,2,1,2,5,"60143071",1965.1785935516
6014390,1,1,1,3,"60143901",1776.1376512721
6014390,2,1,2,4,"60143901",1776.1376512721
6014408,1,1,1,3,"60144081",1765.75904503986
6014415,1,1,1,2,"60144151",1482.62629665721
6014415,2,1,2,3,"60144151",1482.62629665721
6014426,1,1,1,1,"60144261",4724.65824762314
6014435,1,1,1,4,"60144351",414.500221025952
6014440,1,1,1,3,"60144401",536.213037217515
6014446,1,2,1,3,"60144462",1078.62528043659
6014446,2,2,2,4,"60144462",1078.62528043659
6014446,3,2,3,5,"60144462",1078.62528043659
6014446,4,2,4,6,"60144462",1078.62528043659
6014457,1,1,1,3,"60144571",200.115949082385
6014457,2,1,2,4,"60144571",200.115949082385
6014457,3,1,3,5,"60144571",200.115949082385
6014458,1,1,1,3,"60144581",105.146317086444
6014482,1,1,1,3,"60144821",131.30504969033
6014482,2,1,2,4,"60144821",131.30504969033
6014488,1,1,1,3,"60144881",374.699308529094
6014492,1,1,1,2,"60144921",542.150165842376
6014518,1,1,1,1,"60145181",490.175734438083
6014521,1,1,1,2,"60145211",1079.47513319555
6014521,2,1,2,4,"60145211",1079.47513319555
6014526,1,1,1,4,"60145261",1261.22820660415
6014526,2,1,2,5,"60145261",1261.22820660415
6014528,1,1,1,4,"60145281",295.874275565602
6014529,1,1,1,3,"60145291",243.901126563497
6014530,1,1,1,5,"60145301",232.728988476492
6014534,1,1,1,4,"60145341",247.271045597995
6014536,1,1,1,3,"60145361",351.224758959009
6014536,2,1,2,4,"60145361",351.224758959009
6014536,3,1,3,5,"60145361",351.224758959009
6014537,1,1,1,3,"60145371",336.031289379554
6014537,2,1,2,4,"60145371",336.031289379554
6014540,1,1,1,4,"60145401",387.604896357056
6014546,1,1,1,3,"60145461",270.448143583042
6014550,1,1,1,4,"60145501",284.259921804091
6014550,2,1,2,5,"60145501",284.259921804091
6014560,1,1,1,4,"60145601",299.169568427691
6014561,1,1,1,3,"60145611",301.540000740354
6014561,2,1,2,4,"60145611",301.540000740354
6014566,1,1,1,2,"60145661",301.14353604281
6014566,2,1,2,3,"60145661",301.14353604281
6014566,3,1,3,4,"60145661",301.14353604281
6014567,1,1,1,3,"60145671",331.290424754228
6014567,2,1,2,4,"60145671",331.290424754228
6014570,1,1,1,2,"60145701",256.567496128667
6014570,2,1,2,3,"60145701",256.567496128667
6014570,3,1,3,4,"60145701",256.567496128667
6014573,1,1,1,2,"60145731",200.856827496594
6014574,2,1,2,4,"60145741",339.557876115675
6014574,3,1,3,5,"60145741",339.557876115675
6014574,1,1,1,3,"60145741",339.557876115675
6014575,1,1,1,4,"60145751",316.302013310055
6014575,2,1,2,5,"60145751",316.302013310055
6014576,1,1,1,2,"60145761",340.5868752849
6014576,2,1,2,3,"60145761",340.5868752849
6014576,3,1,3,4,"60145761",340.5868752849
6014578,1,1,1,3,"60145781",284.132766549858
6014578,2,1,2,4,"60145781",284.132766549858
6014579,1,1,1,3,"60145791",302.696155163812
6014579,2,1,2,2,"60145791",302.696155163812
6014580,1,1,1,2,"60145801",267.888118940158
6014580,2,1,2,3,"60145801",267.888118940158
6014583,2,1,2,5,"60145831",483.061244552541
6014583,3,1,3,6,"60145831",483.061244552541
6014583,1,1,1,4,"60145831",483.061244552541
6014584,1,1,1,4,"60145841",225.759779681693
6014590,1,1,1,5,"60145901",241.530694250834
6014592,1,1,1,3,"60145921",324.521074237842
6014592,2,1,2,4,"60145921",324.521074237842
6014592,3,1,3,5,"60145921",324.521074237842
6014592,4,1,4,6,"60145921",324.521074237842
6014593,1,1,1,3,"60145931",299.169568427691
6014593,2,1,2,4,"60145931",299.169568427691
6014594,1,1,1,4,"60145941",427.345591104912
6014594,2,1,2,5,"60145941",427.345591104912
6014595,1,1,1,3,"60145951",709.666201024509
6014597,1,1,1,3,"60145971",398.08536446639
6014598,1,1,1,3,"60145981",375.469489976313
6014599,1,1,1,2,"60145991",1220.81618342981
6014599,2,1,2,3,"60145991",1220.81618342981
6014604,1,1,1,2,"60146041",323.198519080674
6014604,2,1,2,8,"60146041",323.198519080674
6014605,1,1,1,2,"60146051",231.215990318516
6014606,1,1,1,3,"60146061",176.233218827038
6014607,1,1,1,4,"60146071",290.029785598642
6014608,1,1,1,2,"60146081",339.557876115675
6014615,1,1,1,4,"60146151",279.053560692737
6014615,2,1,2,5,"60146151",279.053560692737
6014615,3,1,3,6,"60146151",279.053560692737
6014621,1,1,1,3,"60146211",296.799136115028
6014622,1,1,1,3,"60146221",239.821407428211
6014622,2,1,2,4,"60146221",239.821407428211
6014623,1,1,1,3,"60146231",293.143658014273
6014625,1,1,1,2,"60146251",271.6042980065
6014625,2,1,2,3,"60146251",271.6042980065
6014626,1,1,1,3,"60146261",245.432867410738
6014628,2,1,2,4,"60146281",301.540000740354
6014628,1,1,1,3,"60146281",301.540000740354
6014629,1,1,1,5,"60146291",270.408898103564
6014630,1,1,1,3,"60146301",376.54675232177
6014630,2,1,2,4,"60146301",376.54675232177
6014630,3,1,3,5,"60146301",376.54675232177
6014641,1,1,1,2,"60146411",207.039405611634
6014641,2,1,2,4,"60146411",207.039405611634
6014641,3,1,3,4,"60146411",207.039405611634
6014644,1,1,1,2,"60146441",291.847085512139
6014644,2,1,2,3,"60146441",291.847085512139
6014645,2,1,2,3,"60146451",166.927035264278
6014645,1,1,1,2,"60146451",166.927035264278
6014651,1,1,1,3,"60146511",305.066587476475
6014653,1,1,1,3,"60146531",341.928308428338
6014653,2,1,2,4,"60146531",341.928308428338
6014653,3,1,3,5,"60146531",341.928308428338
6014658,1,1,1,4,"60146581",260.98529231866
6014658,2,1,2,5,"60146581",260.98529231866
6014659,1,1,1,4,"60146591",240.263745502549
6014659,2,1,2,6,"60146591",240.263745502549
6014664,1,1,1,5,"60146641",339.557876115675
6014668,1,1,1,2,"60146681",230.116191080383
6014668,2,1,2,3,"60146681",230.116191080383
6014672,1,1,1,2,"60146721",230.116191080383
6014672,2,1,2,3,"60146721",230.116191080383
6014673,1,1,1,3,"60146731",670.183795591803
6014674,1,1,1,2,"60146741",231.215990318516
6014677,1,1,1,3,"60146771",6056.73702312252
6014682,1,1,1,6,"60146821",364.879869478436
6014684,1,1,1,4,"60146841",173.957830937261
6014684,2,1,2,6,"60146841",173.957830937261
6014684,1,2,1,2,"60146842",173.957830937261
6014684,2,2,2,3,"60146842",173.957830937261
6014690,1,1,1,3,"60146901",218.549620753346
6014692,1,1,1,4,"60146921",780.004232103634
6014693,1,1,1,3,"60146931",3753.35772047322
6014693,2,1,2,4,"60146931",3753.35772047322
6014693,3,1,3,5,"60146931",3753.35772047322
6014696,1,1,1,2,"60146961",235.63367520205
6014696,2,1,2,3,"60146961",235.63367520205
6014696,3,1,3,4,"60146961",235.63367520205
6014696,4,1,4,5,"60146961",235.63367520205
6014698,1,1,1,6,"60146981",1711.85974329958
6014699,1,1,1,2,"60146991",273.974730319163
6014699,2,1,2,3,"60146991",273.974730319163
6014704,1,1,1,3,"60147041",368.152145706091
6014704,2,1,2,4,"60147041",368.152145706091
6014705,1,1,1,3,"60147051",299.169568427691
6014705,2,1,2,4,"60147051",299.169568427691
6014706,1,1,1,3,"60147061",257.871419903029
6014706,2,1,2,4,"60147061",257.871419903029
6014706,3,1,3,5,"60147061",257.871419903029
6014708,1,1,1,3,"60147081",299.169568427691
6014709,1,1,1,5,"60147091",333.788012321124
6014710,1,1,1,3,"60147101",336.031289379554
6014710,2,1,2,4,"60147101",336.031289379554
6014711,1,1,1,3,"60147111",262.307847475828
6014713,1,1,1,3,"60147131",301.540000740354
6014713,2,1,2,4,"60147131",301.540000740354
6014716,1,1,1,3,"60147161",197.742955080962
6014716,2,1,2,4,"60147161",197.742955080962
6014720,1,1,1,3,"60147201",290.029785598642
6014720,2,1,2,4,"60147201",290.029785598642
6014720,3,1,3,5,"60147201",290.029785598642
6014723,1,1,1,3,"60147231",190.007757844921
6014726,1,1,1,3,"60147261",205.560071446385
6014726,2,1,2,4,"60147261",205.560071446385
6014727,1,1,1,6,"60147271",324.521074237842
6014729,1,1,1,3,"60147291",316.40240496279
6014729,2,1,2,4,"60147291",316.40240496279
6014729,3,1,3,7,"60147291",316.40240496279
6014729,4,1,4,8,"60147291",316.40240496279
6014729,5,1,5,9,"60147291",316.40240496279
6014731,1,1,1,4,"60147311",370.806400974609
6014731,2,1,2,5,"60147311",370.806400974609
6014736,1,1,1,5,"60147361",3109.30664845897
6014738,1,1,1,3,"60147381",1312.51449934223
6014740,1,1,1,3,"60147401",6452.37733241835
6014747,1,1,1,1,"60147471",1672.8056831754
6014756,1,1,1,4,"60147561",2293.44790305384
6014756,2,1,2,5,"60147561",2293.44790305384
6014756,3,1,3,7,"60147561",2293.44790305384
6014757,1,1,1,2,"60147571",780.004232103634
6014757,2,1,2,3,"60147571",780.004232103634
6014759,1,1,1,3,"60147591",1046.89307361267
6014761,1,1,1,2,"60147611",973.75311960057
6014762,1,1,1,5,"60147621",1711.85974329958
6014762,2,1,2,6,"60147621",1711.85974329958
6014762,3,1,3,7,"60147621",1711.85974329958
6014763,1,1,1,3,"60147631",305.066587476475
6014951,1,1,1,3,"60149511",1459.05554999227
6014964,1,1,1,4,"60149641",785.833923239617
6014964,2,1,2,5,"60149641",785.833923239617
6014965,1,1,1,3,"60149651",635.888222125248
6014965,2,1,2,4,"60149651",635.888222125248
6014971,1,1,1,3,"60149711",837.258062524664
6014978,1,1,1,2,"60149781",3294.49089854291
6014985,1,1,1,3,"60149851",3079.31497647541
6015016,1,1,1,3,"60150161",297.004709795533
6015016,2,1,2,4,"60150161",297.004709795533
6015016,3,1,3,7,"60150161",297.004709795533
6015018,1,1,1,5,"60150181",995.932124728102
6015018,2,1,2,6,"60150181",995.932124728102
6015018,3,1,3,7,"60150181",995.932124728102
6015029,1,1,1,3,"60150291",90.3389347650112
6015029,2,1,2,4,"60150291",90.3389347650112
6015029,3,1,3,5,"60150291",90.3389347650112
6015031,1,1,1,4,"60150311",90.3389347650112
6015036,1,1,1,3,"60150361",143.915525430856
6015036,2,1,2,4,"60150361",143.915525430856
6015036,3,1,3,5,"60150361",143.915525430856
6015039,1,1,1,4,"60150391",5222.3653799368
6015041,1,1,1,4,"60150411",698.716441704479
6015195,1,1,1,3,"60151951",2854.76567021099
6015195,2,1,2,4,"60151951",2854.76567021099
6015379,1,1,1,3,"60153791",453.390908004265
6015379,2,1,2,4,"60153791",453.390908004265
6015384,2,1,2,4,"60153841",690.130918624262
6015384,3,1,3,5,"60153841",690.130918624262
6015384,1,1,1,3,"60153841",690.130918624262
6015385,1,1,1,5,"60153851",899.792818680086
6015388,1,1,1,4,"60153881",491.96054981447
6015388,2,1,2,5,"60153881",491.96054981447
6015418,1,1,1,3,"60154181",1602.58642335926
6015418,2,1,2,4,"60154181",1602.58642335926
6015485,1,1,1,1,"60154851",1800.8931580929
6015487,1,1,1,1,"60154871",1607.30943588828
6015495,1,1,1,3,"60154951",1612.13678773339
6015514,1,1,1,3,"60155141",706.162351565441
6015514,2,1,2,4,"60155141",706.162351565441
6015519,1,1,1,3,"60155191",541.51003772722
6015544,1,1,1,4,"60155441",3503.30988969419
6015544,2,1,2,5,"60155441",3503.30988969419
6015571,1,1,1,4,"60155711",835.922355595246
6015575,1,1,1,5,"60155751",1515.83657826831
6015576,1,1,1,4,"60155761",513.993896187298
6015578,1,1,1,4,"60155781",298.389332225856
6015590,1,1,1,2,"60155901",401.119426126776
6015596,1,1,1,3,"60155961",1153.21360628706
6015596,2,1,2,4,"60155961",1153.21360628706
6015597,1,1,1,3,"60155971",469.912151085049
6015598,1,1,1,3,"60155981",416.248321926685
6015598,2,1,2,4,"60155981",416.248321926685
6015599,1,1,1,3,"60155991",1023.06963548143
6015599,2,1,2,4,"60155991",1023.06963548143
6015611,1,1,1,3,"60156111",284.220045992675
6015613,1,1,1,1,"60156131",480.858022534762
6015614,1,1,1,2,"60156141",223.761915024204
6015614,2,1,2,3,"60156141",223.761915024204
6015614,3,1,3,4,"60156141",223.761915024204
6015615,1,1,1,3,"60156151",924.235056674086
6015615,2,1,2,4,"60156151",924.235056674086
6015616,1,1,1,2,"60156161",223.761915024204
6015618,1,1,1,2,"60156181",223.761915024204
6015618,2,1,2,3,"60156181",223.761915024204
6015620,1,1,1,3,"60156201",491.085815496784
